Range,Mean CPU Time (microseconds)
5,2.265635878342962
6,5.012876323585989
7,11.52378891759804
8,25.90419061115646
9,59.40922908816387
10,133.18868662824997
11,306.2798116790454
12,691.704882055649
13,1566.6525821650016
14,3575.3839245408667
15,7923.674839204917
16,17426.619362000114
17,38541.80564833061
18,97431.24691570691
19,292494.1403000048
20,744337.3940100446
