Range,Mean CPU Time (microseconds)
5,2.489193368310775
6,5.554175209324393
7,12.141600601911081
8,27.99056017842801
9,65.81321113549353
10,151.73052694612966
11,332.1341722899574
12,732.2128628298702
13,1564.0373682127654
14,3395.0345260678855
15,7327.771190421021
16,16567.391794999476
17,35027.732373002895
18,77982.81374110957
19,174770.9044524845
20,371701.28317499347
