Range,Mean CPU Time (microseconds)
5,3.810283040771766
6,9.511530351856102
7,22.406007434149515
8,52.177507356635594
9,120.44049522804038
10,270.49297977922384
11,607.9356587925027
12,1354.4698260478958
13,3034.4537029957733
14,6783.41852233012
15,14859.323547234648
16,32284.019210909188
17,70332.71101499895
18,168107.71542749874
19,442616.86656499706
20,1059451.9919299593
