Range,Mean CPU Time (microseconds)
5,1.8228360132413568
6,4.177468579100905
7,9.586800636252867
8,22.667702397482444
9,49.862650227159456
10,110.54491010451616
11,243.7304311076412
12,544.8206319703851
13,1182.6036715682053
14,2586.962196703704
15,5633.738822499518
16,12960.249564816877
17,27556.78176320107
18,62295.42751635811
19,138873.38822600394
20,306141.4196649912
