Range,Mean CPU Time (microseconds)
5,4.7647899242651315
6,11.223690565569697
7,25.541995262313677
8,57.30329795476936
9,128.26756485489923
10,284.91706986223477
11,635.4467306630185
12,1406.48109317074
13,3094.7075823008818
14,6843.295682647027
15,14911.302736169971
16,32150.26752681886
17,69500.00732099738
18,162882.83243000024
19,434138.742754983
20,1037517.678919994
